step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,dense_window_reward,episode_terminal_reward,action_direction_reward,terminal_reward_only,use_progress_reward,overloaded_negative_fraction,light_nonnegative_fraction,bias_matrix,target_load_matrix,load_matrix,sla_matrix,ue_count_matrix,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,bias_g0_eMBB,bias_g0_URLLC,bias_g0_mMTC,bias_g1_eMBB,bias_g1_URLLC,bias_g1_mMTC,bias_g2_eMBB,bias_g2_URLLC,bias_g2_mMTC,target_load_g0_eMBB,target_load_g0_URLLC,target_load_g0_mMTC,target_load_g1_eMBB,target_load_g1_URLLC,target_load_g1_mMTC,target_load_g2_eMBB,target_load_g2_URLLC,target_load_g2_mMTC,load_g0_eMBB,load_g0_URLLC,load_g0_mMTC,load_g1_eMBB,load_g1_URLLC,load_g1_mMTC,load_g2_eMBB,load_g2_URLLC,load_g2_mMTC,sla_g0_eMBB,sla_g0_URLLC,sla_g0_mMTC,sla_g1_eMBB,sla_g1_URLLC,sla_g1_mMTC,sla_g2_eMBB,sla_g2_URLLC,sla_g2_mMTC,ue_count_g0_eMBB,ue_count_g0_URLLC,ue_count_g0_mMTC,ue_count_g1_eMBB,ue_count_g1_URLLC,ue_count_g1_mMTC,ue_count_g2_eMBB,ue_count_g2_URLLC,ue_count_g2_mMTC
1744,1743,1,-14.2759428024292,-14.2759428024292,True,all_offload_balancing,0.27339629562550816,0.5555555555555556,6.0,1,0.2460777429320996,0.27339629562550816,-14.275942466817348,-14.275942466817348,-14.275942466817348,0.04121145274904044,True,False,0.2,0.6666666666666666,"[[0.4023616909980774, 0.6443533897399902, 1.0], [-0.9349793195724487, 0.8719173669815063, 0.4024599492549896], [1.0, -1.0, 0.6521034240722656]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.30303030303030304, 1.0], [0.058823529411764705, 1.0, 0.7878787878787878], [0.29411764705882354, 0.9696969696969697, 1.0]]","[[0.6890582062246419, 1.0, 0.0], [0.2703982790248406, 1.0, 0.0], [0.6342585054675943, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.4023616909980774,0.6443533897399902,1.264719843864441,-0.9349793195724487,0.8719173669815063,0.4024599492549896,2.076353073120117,-2.090729236602783,0.6521034240722656,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.4023616909980774,0.6443533897399902,1.0,-0.9349793195724487,0.8719173669815063,0.4024599492549896,1.0,-1.0,0.6521034240722656,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.30303030303030304,1.0,0.058823529411764705,1.0,0.7878787878787878,0.29411764705882354,0.9696969696969697,1.0,0.6890582062246419,1.0,0.0,0.2703982790248406,1.0,0.0,0.6342585054675943,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
1745,1744,1,-14.02133846282959,-14.02133846282959,True,all_offload_balancing,0.233522530890676,0.5555555555555556,6.0,1,0.2460777429320996,0.233522530890676,-14.021338096865462,-14.021338096865462,-14.021338096865462,0.7057551037934092,True,False,0.6,1.0,"[[-0.12790754437446594, -0.41938114166259766, 0.10014747828245163], [-0.8117601871490479, 1.0, 1.0], [1.0, 0.043632980436086655, -0.42291221022605896]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 1.0, 0.0], [0.8235294117647058, 1.0, 0.6060606060606061], [0.9411764705882353, 0.48484848484848486, 1.0]]","[[0.33834871775618347, 1.0, 0.0], [0.6118357280476482, 1.0, 0.0], [0.8117526489697094, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-0.12790754437446594,-0.41938114166259766,0.10014747828245163,-0.8117601871490479,2.772848606109619,1.2515816688537598,1.165503740310669,0.043632980436086655,-0.42291221022605896,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.12790754437446594,-0.41938114166259766,0.10014747828245163,-0.8117601871490479,1.0,1.0,1.0,0.043632980436086655,-0.42291221022605896,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,1.0,0.0,0.8235294117647058,1.0,0.6060606060606061,0.9411764705882353,0.48484848484848486,1.0,0.33834871775618347,1.0,0.0,0.6118357280476482,1.0,0.0,0.8117526489697094,1.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1746,1745,1,-10.61298942565918,-10.61298942565918,True,all_offload_balancing,0.4324048566472809,0.4444444444444444,5.0,1,0.2460777429320996,0.4324048566472809,-10.612989060520711,-10.612989060520711,-10.612989060520711,0.7331924570931329,True,False,0.75,0.6666666666666666,"[[-0.3129432797431946, 0.02605748176574707, -0.6580257415771484], [1.0, 0.3041781783103943, 0.6627933979034424], [0.7734666466712952, -0.5136908292770386, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.5454545454545454, 0.9696969696969697], [0.0, 1.0, 0.5454545454545454], [0.0, 0.0, 1.0]]","[[0.6880601212223499, 1.0, 0.0], [0.2675606941124111, 1.0, 0.0], [0.6155040079608682, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",-0.3129432797431946,0.02605748176574707,-0.6580257415771484,1.2189722061157227,0.3041781783103943,0.6627933979034424,0.7734666466712952,-0.5136908292770386,-1.5600677728652954,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.3129432797431946,0.02605748176574707,-0.6580257415771484,1.0,0.3041781783103943,0.6627933979034424,0.7734666466712952,-0.5136908292770386,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.5454545454545454,0.9696969696969697,0.0,1.0,0.5454545454545454,0.0,0.0,1.0,0.6880601212223499,1.0,0.0,0.2675606941124111,1.0,0.0,0.6155040079608682,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1747,1746,1,-14.774648666381836,-14.774648666381836,True,all_offload_balancing,0.4421404637405476,0.5555555555555556,6.0,1,0.2460777429320996,0.4421404637405476,-14.774649114667364,-14.774649114667364,-14.774649114667364,-0.04879749483532373,True,False,0.4,0.0,"[[0.9949215054512024, 0.867536187171936, 0.3225000500679016], [-0.43475112318992615, 1.0, -0.7980548739433289], [-1.0, -0.5368973612785339, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7878787878787878, 1.0], [0.058823529411764705, 1.0, 0.0], [0.0, 1.0, 1.0]]","[[0.7151870731390586, 1.0, 0.0], [0.3381342815017367, 1.0, 0.0], [0.6170219498073763, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.9949215054512024,0.867536187171936,0.3225000500679016,-0.43475112318992615,1.4263373613357544,-0.7980548739433289,-1.403122901916504,-0.5368973612785339,-1.6021740436553955,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.9949215054512024,0.867536187171936,0.3225000500679016,-0.43475112318992615,1.0,-0.7980548739433289,-1.0,-0.5368973612785339,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7878787878787878,1.0,0.058823529411764705,1.0,0.0,0.0,1.0,1.0,0.7151870731390586,1.0,0.0,0.3381342815017367,1.0,0.0,0.6170219498073763,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1748,1747,1,-10.467079162597656,-10.467079162597656,True,all_offload_balancing,0.5751047929930178,0.4444444444444444,5.0,1,0.2460777429320996,0.5751047929930178,-10.467079234478586,-10.467079234478586,-10.467079234478586,0.49820167488522005,True,False,0.75,0.5,"[[-1.0, -1.0, -0.4804004728794098], [0.7382948994636536, 1.0, 1.0], [1.0, -1.0, -0.46060290932655334]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [0.0, 1.0, 0.0], [0.6470588235294118, 0.24242424242424243, 1.0]]","[[0.3853850967277283, 0.0, 0.0], [0.2688354875859995, 1.0, 0.0], [0.7428804915121513, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-1.2706010341644287,-1.0747156143188477,-0.4804004728794098,0.7382948994636536,1.8615474700927734,2.0827081203460693,1.9380464553833008,-1.267931580543518,-0.46060290932655334,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-1.0,-0.4804004728794098,0.7382948994636536,1.0,1.0,1.0,-1.0,-0.46060290932655334,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,0.0,1.0,0.0,0.6470588235294118,0.24242424242424243,1.0,0.3853850967277283,0.0,0.0,0.2688354875859995,1.0,0.0,0.7428804915121513,1.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1749,1748,1,-12.837666511535645,-12.837666511535645,True,all_offload_balancing,0.3994981092600889,0.3333333333333333,5.0,1,0.2460777429320996,0.3994981092600889,-12.837666598483512,-12.837666598483512,-12.837666598483512,-0.0705432891845703,True,False,0.3333333333333333,1.0,"[[1.0, 1.0, 0.9920558333396912], [0.5494025945663452, 0.9093457460403442, 0.1333593726158142], [-1.0, -1.0, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.7878787878787878], [0.8235294117647058, 1.0, 0.0], [0.6470588235294118, 0.8484848484848485, 1.0]]","[[0.7972555353677699, 0.0, 0.0], [0.47859870484373335, 1.0, 0.0], [0.7968931158326437, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",1.5575039386749268,2.727454662322998,0.9920558333396912,0.5494025945663452,0.9093457460403442,0.1333593726158142,-1.541602373123169,-1.057572841644287,-1.924362301826477,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,1.0,0.9920558333396912,0.5494025945663452,0.9093457460403442,0.1333593726158142,-1.0,-1.0,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.7878787878787878,0.8235294117647058,1.0,0.0,0.6470588235294118,0.8484848484848485,1.0,0.7972555353677699,0.0,0.0,0.47859870484373335,1.0,0.0,0.7968931158326437,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1750,1749,1,-10.39742660522461,-10.39742660522461,True,all_offload_balancing,0.492888763204376,0.3333333333333333,5.0,1,0.2460777429320996,0.492888763204376,-10.397426946491658,-10.397426946491658,-10.397426946491658,0.08510346545113463,True,False,0.0,0.75,"[[0.3015470504760742, 1.0, -1.0], [0.7116831541061401, 0.8959032297134399, 0.2920990288257599], [1.0, 1.0, 1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.35294117647058826, 1.0, 0.6060606060606061], [0.058823529411764705, 0.6060606060606061, 1.0]]","[[0.20572911730785912, 0.0, 0.0], [0.4097160228579209, 1.0, 0.0], [0.6224921761274258, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",0.3015470504760742,1.6001627445220947,-1.0717298984527588,0.7116831541061401,0.8959032297134399,0.2920990288257599,1.615365743637085,1.0963093042373657,1.2186537981033325,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.3015470504760742,1.0,-1.0,0.7116831541061401,0.8959032297134399,0.2920990288257599,1.0,1.0,1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.35294117647058826,1.0,0.6060606060606061,0.058823529411764705,0.6060606060606061,1.0,0.20572911730785912,0.0,0.0,0.4097160228579209,1.0,0.0,0.6224921761274258,1.0,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
1751,1750,1,-12.729037284851074,-12.729037284851074,True,all_offload_balancing,0.6123864911743699,0.5555555555555556,5.0,1,0.2460777429320996,0.6123864911743699,-12.729037271879312,-12.729037271879312,-12.729037271879312,0.2944276928901673,True,False,0.6,0.5,"[[-0.0005391836166381836, -0.06419575214385986, 0.1562310755252838], [0.2509075701236725, 1.0, -0.24580395221710205], [-0.20218387246131897, -0.7562923431396484, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [1.0, 1.0, 0.42424242424242425], [0.0, 1.0, 1.0]]","[[0.7708236803185304, 0.0, 0.0], [0.6664854358912582, 1.0, 0.0], [0.6196366140490225, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",-0.0005391836166381836,-0.06419575214385986,0.1562310755252838,0.2509075701236725,1.2218862771987915,-0.24580395221710205,-0.20218387246131897,-0.7562923431396484,-1.590308427810669,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.0005391836166381836,-0.06419575214385986,0.1562310755252838,0.2509075701236725,1.0,-0.24580395221710205,-0.20218387246131897,-0.7562923431396484,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,1.0,1.0,0.42424242424242425,0.0,1.0,1.0,0.7708236803185304,0.0,0.0,0.6664854358912582,1.0,0.0,0.6196366140490225,1.0,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
1752,1751,1,-11.462784767150879,-11.462784767150879,True,all_offload_balancing,0.4385083225389401,0.4444444444444444,5.0,1,0.2460777429320996,0.4385083225389401,-11.462784356158698,-11.462784356158698,-11.462784356158698,0.2565066417058309,True,False,0.25,0.5,"[[0.4014144539833069, 1.0, 1.0], [-1.0, -1.0, 0.8253913521766663], [-0.5671361088752747, 1.0, 0.7025609016418457]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.8484848484848485], [0.7058823529411765, 1.0, 0.48484848484848486], [0.0, 0.9696969696969697, 1.0]]","[[0.5440040214191355, 0.0, 0.0], [0.5138347685774053, 1.0, 0.0], [0.6149096030712523, 1.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.4014144539833069,1.0500531196594238,1.4611386060714722,-1.337463140487671,-1.3769938945770264,0.8253913521766663,-0.5671361088752747,1.3638867139816284,0.7025609016418457,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.4014144539833069,1.0,1.0,-1.0,-1.0,0.8253913521766663,-0.5671361088752747,1.0,0.7025609016418457,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.8484848484848485,0.7058823529411765,1.0,0.48484848484848486,0.0,0.9696969696969697,1.0,0.5440040214191355,0.0,0.0,0.5138347685774053,1.0,0.0,0.6149096030712523,1.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
1753,1752,1,-11.522303581237793,-11.522303581237793,True,all_offload_balancing,0.4544405997693195,0.4444444444444444,5.0,1,0.2460777429320996,0.4544405997693195,-11.522303521922382,-11.522303521922382,-11.522303521922382,0.13361198703447977,True,False,0.25,0.3333333333333333,"[[-1.0, 0.03770281374454498, -0.9501597285270691], [0.8968445658683777, 0.47041380405426025, 1.0], [-0.9215953946113586, -0.7584472894668579, 0.4389880895614624]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 1.0, 0.0], [0.7647058823529411, 1.0, 0.0], [0.8235294117647058, 0.0, 1.0]]","[[0.4987542431144191, 1.0, 0.0], [0.43008556419659427, 1.0, 0.0], [0.7394231888555718, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-2.5246365070343018,0.03770281374454498,-0.9501597285270691,0.8968445658683777,0.47041380405426025,1.3754403591156006,-0.9215953946113586,-0.7584472894668579,0.4389880895614624,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,0.03770281374454498,-0.9501597285270691,0.8968445658683777,0.47041380405426025,1.0,-0.9215953946113586,-0.7584472894668579,0.4389880895614624,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,1.0,0.0,0.7647058823529411,1.0,0.0,0.8235294117647058,0.0,1.0,0.4987542431144191,1.0,0.0,0.43008556419659427,1.0,0.0,0.7394231888555718,0.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1754,1753,1,-14.866621017456055,-14.866621017456055,True,all_offload_balancing,0.39255015641720054,0.3333333333333333,6.0,1,0.2460777429320996,0.39255015641720054,-14.866621323897167,-14.866621323897167,-14.866621323897167,-0.432336688041687,True,False,0.6666666666666666,0.3333333333333333,"[[-0.3762814402580261, -0.9123840928077698, -0.6278926730155945], [1.0, 0.8408206701278687, -0.6776129603385925], [-1.0, -1.0, -0.7369138598442078]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7272727272727273, 0.0], [0.0, 1.0, 0.12121212121212122], [0.5294117647058824, 0.6060606060606061, 1.0]]","[[0.7750811566237991, 1.0, 0.0], [0.26990569365257894, 1.0, 0.0], [0.5698086689039722, 1.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-0.3762814402580261,-0.9123840928077698,-0.6278926730155945,1.639456033706665,0.8408206701278687,-0.6776129603385925,-1.422377347946167,-1.1525983810424805,-0.7369138598442078,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.3762814402580261,-0.9123840928077698,-0.6278926730155945,1.0,0.8408206701278687,-0.6776129603385925,-1.0,-1.0,-0.7369138598442078,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7272727272727273,0.0,0.0,1.0,0.12121212121212122,0.5294117647058824,0.6060606060606061,1.0,0.7750811566237991,1.0,0.0,0.26990569365257894,1.0,0.0,0.5698086689039722,1.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
1755,1754,1,-11.561505317687988,-11.561505317687988,True,all_offload_balancing,0.275073972043669,0.5555555555555556,5.0,1,0.2460777429320996,0.275073972043669,-11.561504977465805,-11.561504977465805,-11.561504977465805,1.0169445259703531,True,False,0.8,1.0,"[[-1.0, -0.27822718024253845, -0.27701419591903687], [-0.6356959939002991, -1.0, 0.44743913412094116], [0.0894942507147789, 0.44968509674072266, -0.6799394488334656]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.5454545454545454, 0.7272727272727273], [1.0, 1.0, 0.0], [1.0, 0.24242424242424243, 1.0]]","[[0.9169239043621428, 1.0, 0.0], [0.29763389476811875, 1.0, 0.0], [0.7986532037991504, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",-2.978963613510132,-0.27822718024253845,-0.27701419591903687,-0.6356959939002991,-1.1099677085876465,0.44743913412094116,0.0894942507147789,0.44968509674072266,-0.6799394488334656,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-0.27822718024253845,-0.27701419591903687,-0.6356959939002991,-1.0,0.44743913412094116,0.0894942507147789,0.44968509674072266,-0.6799394488334656,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.5454545454545454,0.7272727272727273,1.0,1.0,0.0,1.0,0.24242424242424243,1.0,0.9169239043621428,1.0,0.0,0.29763389476811875,1.0,0.0,0.7986532037991504,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1756,1755,1,-10.865033149719238,-10.865033149719238,True,all_offload_balancing,0.37729007950251525,0.4444444444444444,5.0,1,0.2460777429320996,0.37729007950251525,-10.86503329102588,-10.86503329102588,-10.86503329102588,0.6784555282857684,True,False,0.25,0.5,"[[0.3178403973579407, -0.9755074381828308, 0.26651155948638916], [-0.18196390569210052, 0.4509027600288391, 1.0], [1.0, -0.32190072536468506, -0.5676766633987427]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.48484848484848486, 0.6060606060606061], [0.7058823529411765, 1.0, 1.0], [0.0, 0.0, 1.0]]","[[0.5409267240896439, 1.0, 0.0], [0.4898317991311627, 1.0, 0.0], [0.6215108449877701, 0.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",0.3178403973579407,-0.9755074381828308,0.26651155948638916,-0.18196390569210052,0.4509027600288391,1.355154275894165,1.274730920791626,-0.32190072536468506,-0.5676766633987427,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.3178403973579407,-0.9755074381828308,0.26651155948638916,-0.18196390569210052,0.4509027600288391,1.0,1.0,-0.32190072536468506,-0.5676766633987427,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.48484848484848486,0.6060606060606061,0.7058823529411765,1.0,1.0,0.0,0.0,1.0,0.5409267240896439,1.0,0.0,0.4898317991311627,1.0,0.0,0.6215108449877701,0.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
1757,1756,1,-11.096753120422363,-11.096753120422363,True,all_offload_balancing,0.4772982348739924,0.4444444444444444,5.0,1,0.2460777429320996,0.4772982348739924,-11.096752879236613,-11.096752879236613,-11.096752879236613,0.038515299558639526,True,False,0.0,0.8,"[[1.0, -0.8452323079109192, 0.1979447305202484], [0.6723533272743225, 1.0, 0.9899715185165405], [0.4436846375465393, -0.09682832658290863, 0.4479786157608032]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 1.0], [0.0, 1.0, 0.42424242424242425], [0.0, 0.24242424242424243, 1.0]]","[[0.5747328606148961, 0.0, 0.0], [0.26934951721244654, 1.0, 0.0], [0.6215108449877701, 1.0, 0.0]]","[[5.0, 2.0, 4.0], [3.0, 5.0, 2.0], [2.0, 3.0, 4.0]]",1.1411545276641846,-0.8452323079109192,0.1979447305202484,0.6723533272743225,1.5987108945846558,0.9899715185165405,0.4436846375465393,-0.09682832658290863,0.4479786157608032,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,-0.8452323079109192,0.1979447305202484,0.6723533272743225,1.0,0.9899715185165405,0.4436846375465393,-0.09682832658290863,0.4479786157608032,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,1.0,0.0,1.0,0.42424242424242425,0.0,0.24242424242424243,1.0,0.5747328606148961,0.0,0.0,0.26934951721244654,1.0,0.0,0.6215108449877701,1.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0
